
1.07461e-07 0 0 3.17712e-139 1.23506e+51 7.11322e+59 0 0 4.06946e+43 0 4.64348e+42 0 0 0
1.24094e-07 0 0 9.22971e-114 1.39016e+51 6.29886e+59 0 0 4.69934e+43 0 4.64348e+42 0 0 0
1.43301e-07 0 0 1.0497e-91 1.56045e+51 5.56219e+59 0 0 5.42672e+43 0 4.64348e+42 0 0 0
1.65482e-07 0 0 1.33689e-72 1.74636e+51 4.89671e+59 0 0 6.26668e+43 0 4.64348e+42 0 0 0
1.91095e-07 0 0 4.7371e-56 1.9481e+51 4.29658e+59 0 0 7.23664e+43 0 4.64348e+42 0 0 0
2.20673e-07 0 0 1.02698e-41 2.16554e+51 3.7565e+59 0 0 8.35675e+43 0 4.64348e+42 0 0 0
2.5483e-07 0 0 2.69527e-29 2.39827e+51 3.27173e+59 0 0 9.65022e+43 0 4.64348e+42 0 0 0
2.94273e-07 0 0 1.54623e-18 2.64552e+51 2.83793e+59 0 0 1.11439e+44 0 4.64348e+42 0 0 0
3.39821e-07 0 0 3.2346e-09 2.90625e+51 2.45121e+59 0 0 1.28688e+44 0 4.64348e+42 0 0 0
3.92419e-07 0 0 0.384349 3.17928e+51 2.10797e+59 0 0 1.48606e+44 0 4.64348e+42 0 0 0
4.53158e-07 0 0 3.8082e+06 3.46348e+51 1.80492e+59 0 0 1.71608e+44 0 4.64348e+42 0 0 0
5.23299e-07 0 0 4.3879e+12 3.75809e+51 1.53898e+59 0 0 1.9817e+44 0 4.64348e+42 0 0 0
6.04296e-07 0 0 7.84388e+17 4.06321e+51 1.30724e+59 0 0 2.28843e+44 0 4.64348e+42 0 0 0
6.97831e-07 0 0 2.79317e+22 4.38037e+51 1.10688e+59 0 0 2.64264e+44 0 4.64348e+42 0 0 0
8.05842e-07 0 0 2.46111e+26 4.71322e+51 9.35162e+58 0 0 3.05167e+44 0 4.64348e+42 0 0 0
9.30572e-07 0 0 6.47714e+29 5.06821e+51 7.89349e+58 0 0 3.52401e+44 0 4.64348e+42 0 0 0
1.07461e-06 0 0 5.99579e+32 5.45522e+51 6.6671e+58 0 0 4.06946e+44 0 4.64348e+42 0 0 0
1.24094e-06 0 0 2.24993e+35 5.88784e+51 5.645e+58 0 0 4.69934e+44 0 4.64348e+42 0 0 0
1.43301e-06 0 0 3.87107e+37 6.38336e+51 4.79982e+58 0 0 5.42672e+44 0 4.64348e+42 0 0 0
1.65482e-06 0 0 3.39726e+39 6.96199e+51 4.10471e+58 0 0 6.26668e+44 0 4.64348e+42 0 0 0
1.91095e-06 0 0 1.66726e+41 7.64561e+51 3.53396e+58 0 0 7.23664e+44 0 4.64348e+42 0 0 0
2.20673e-06 0 0 4.95188e+42 8.45611e+51 3.06382e+58 0 0 8.35675e+44 0 4.64348e+42 0 0 0
2.5483e-06 0 0 9.52422e+43 9.41367e+51 2.67322e+58 0 0 9.65022e+44 0 4.64348e+42 0 0 0
2.94273e-06 0 0 1.25702e+45 1.05357e+52 2.34445e+58 0 0 1.11439e+45 0 4.64348e+42 0 0 0
3.39821e-06 0 0 1.19645e+46 1.18371e+52 2.06339e+58 0 0 1.28688e+45 0 4.64348e+42 0 0 0
3.92419e-06 0 0 8.57268e+46 1.33314e+52 1.81947e+58 0 0 1.48606e+45 0 4.64348e+42 0 0 0
4.53158e-06 0 0 4.79946e+47 1.50339e+52 1.60521e+58 0 0 1.71608e+45 0 4.64348e+42 0 0 0
5.23299e-06 0 0 2.16899e+48 1.6964e+52 1.41551e+58 0 0 1.9817e+45 0 4.64348e+42 0 0 0
6.04296e-06 0 0 8.1414e+48 1.91484e+52 1.24696e+58 0 0 2.28843e+45 0 4.64348e+42 0 0 0
6.97831e-06 0 0 2.60236e+49 2.16226e+52 1.09711e+58 0 0 2.64264e+45 0 4.64348e+42 0 0 0
8.05842e-06 0 0 7.24015e+49 2.44324e+52 9.64077e+57 0 0 3.05167e+45 0 4.64348e+42 0 0 0
9.30572e-06 0 0 1.78691e+50 2.76344e+52 8.46233e+57 0 0 3.52401e+45 0 4.64348e+42 0 0 0
1.07461e-05 0 0 3.97751e+50 3.12974e+52 7.42098e+57 0 0 4.06946e+45 0 4.64348e+42 0 0 0
1.24094e-05 0 0 8.10001e+50 3.5503e+52 6.50282e+57 0 0 4.69934e+45 0 4.64348e+42 0 0 0
1.43301e-05 0 0 1.52788e+51 4.03469e+52 5.69475e+57 0 0 5.42671e+45 0 4.64348e+42 0 0 0
1.65482e-05 0 0 2.69798e+51 4.59408e+52 4.9845e+57 0 0 6.26667e+45 0 4.64348e+42 0 0 0
1.91095e-05 0 0 4.50099e+51 5.24142e+52 4.36071e+57 0 0 7.23664e+45 0 4.64348e+42 0 0 0
2.20673e-05 0 0 7.15029e+51 5.99189e+52 3.81305e+57 0 0 8.35673e+45 0 4.64348e+42 0 0 0
2.5483e-05 0 0 1.08906e+52 6.86346e+52 3.33222e+57 0 0 9.6502e+45 0 4.64348e+42 0 0 0
2.94273e-05 0 0 1.59981e+52 7.87771e+52 2.91006e+57 0 0 1.11439e+46 0 4.64348e+42 0 0 0
3.39821e-05 0 0 2.27837e+52 9.06066e+52 2.53941e+57 0 0 1.28687e+46 0 4.64348e+42 0 0 0
3.92419e-05 0 0 3.15993e+52 1.04437e+53 2.21403e+57 0 0 1.48606e+46 0 4.64348e+42 0 0 0
4.53158e-05 0 0 4.28463e+52 1.20643e+53 1.92852e+57 0 0 1.71607e+46 0 4.64348e+42 0 0 0
5.23299e-05 0 0 5.69863e+52 1.39668e+53 1.67811e+57 0 0 1.98169e+46 0 4.64348e+42 0 0 0
6.04296e-05 0 0 7.45543e+52 1.62038e+53 1.45862e+57 0 0 2.28842e+46 0 4.64348e+42 0 0 0
6.97831e-05 0 0 9.61758e+52 1.88374e+53 1.26637e+57 0 0 2.64262e+46 0 4.64348e+42 0 0 0
8.05842e-05 0 0 1.22588e+53 2.19417e+53 1.09809e+57 0 0 3.05165e+46 0 4.64348e+42 0 0 0
9.30572e-05 0 0 1.54667e+53 2.56054e+53 9.50917e+56 0 0 3.52399e+46 0 4.64348e+42 0 0 0
0.000107461 0 0 1.93453e+53 2.9934e+53 8.22316e+56 0 0 4.06944e+46 0 4.64348e+42 0 0 0
0.000124094 0 0 2.40186e+53 3.5053e+53 7.10052e+56 0 0 4.69931e+46 0 4.64348e+42 0 0 0
0.000143301 0 0 2.96342e+53 4.11117e+53 6.12156e+56 0 0 5.42667e+46 0 4.64348e+42 0 0 0
0.000165482 0 0 3.63679e+53 4.82875e+53 5.26886e+56 0 0 6.26661e+46 0 4.64348e+42 0 0 0
0.000191095 0 0 4.44293e+53 5.67915e+53 4.52708e+56 0 0 7.23656e+46 0 4.64348e+42 0 0 0
0.000220673 0 0 5.4068e+53 6.68751e+53 3.88267e+56 0 0 8.35663e+46 0 4.64348e+42 0 0 0
0.00025483 0 0 6.55817e+53 7.88374e+53 3.32366e+56 0 0 9.65007e+46 0 4.64348e+42 0 0 0
0.000294273 0 0 7.93252e+53 9.30346e+53 2.83947e+56 0 0 1.11437e+47 0 4.64348e+42 0 0 0
0.000339821 0 0 9.57214e+53 1.09891e+54 2.4208e+56 0 0 1.28685e+47 0 4.64348e+42 0 0 0
0.000392419 0 0 1.15275e+54 1.29913e+54 2.05942e+56 0 0 1.48603e+47 0 4.64348e+42 0 0 0
0.000453158 0 0 1.38588e+54 1.53704e+54 1.74807e+56 0 0 1.71603e+47 0 4.64348e+42 0 0 0
0.000523299 0 0 1.66381e+54 1.81985e+54 1.48035e+56 0 0 1.98163e+47 0 4.64348e+42 0 0 0
0.000604296 0 0 1.99513e+54 2.15619e+54 1.25063e+56 0 0 2.28834e+47 0 4.64348e+42 0 0 0
0.000697831 0 0 2.39016e+54 2.55637e+54 1.05395e+56 0 0 2.64252e+47 0 4.64348e+42 0 0 0
0.000805842 0 0 2.86125e+54 3.03276e+54 8.85939e+55 0 0 3.05152e+47 0 4.64348e+42 0 0 0
0.000930572 0 0 3.42322e+54 3.60021e+54 7.42768e+55 0 0 3.52381e+47 0 4.64348e+42 0 0 0
0.00107461 0 0 4.09388e+54 4.27656e+54 6.21069e+55 0 0 4.0692e+47 0 4.64348e+42 0 0 0
0.00124094 0 0 4.89452e+54 5.08309e+54 5.17891e+55 0 0 4.69899e+47 0 4.64348e+42 0 0 0
0.00143301 0 0 5.84681e+54 6.04138e+54 4.30652e+55 0 0 5.42624e+47 0 4.64348e+42 0 0 0
0.00165482 0 0 6.94664e+54 7.14638e+54 3.57095e+55 0 0 6.26605e+47 0 4.64348e+42 0 0 0
0.00191095 0 0 8.09759e+54 8.29883e+54 2.95253e+55 0 0 7.2358e+47 0 4.64348e+42 0 0 0
0.00220673 0 0 9.08032e+54 9.27542e+54 2.43413e+55 0 0 8.35563e+47 0 4.64348e+42 0 0 0
0.0025483 0 0 9.65093e+54 9.83024e+54 2.0009e+55 0 0 9.64873e+47 0 4.64348e+42 0 0 0
0.00294273 0 0 9.68401e+54 9.83963e+54 1.63996e+55 0 0 1.11419e+48 0 4.64348e+42 0 0 0
0.00339821 0 0 9.21802e+54 9.34616e+54 1.34018e+55 0 0 1.28661e+48 0 4.64348e+42 0 0 0
0.00392419 0 0 8.39704e+54 8.49803e+54 1.092e+55 0 0 1.48571e+48 0 4.64348e+42 0 0 0
0.00453158 0 0 7.38867e+54 7.46556e+54 8.87181e+54 0 0 1.71561e+48 0 4.64348e+42 0 0 0
0.00523299 0 0 6.33164e+54 6.38865e+54 7.18698e+54 0 0 1.98107e+48 0 4.64348e+42 0 0 0
0.00604296 0 0 5.31896e+54 5.36041e+54 5.80549e+54 0 0 2.28759e+48 0 4.64348e+42 0 0 0
0.00697831 0 0 4.40215e+54 4.43184e+54 4.67635e+54 0 0 2.64151e+48 0 4.64348e+42 0 0 0
0.00805842 0 0 3.60268e+54 3.62371e+54 3.75639e+54 0 0 3.05017e+48 0 4.64348e+42 0 0 0
0.00930572 0 0 2.9232e+54 2.93798e+54 3.00923e+54 0 0 3.52202e+48 0 4.64348e+42 0 0 0
0.0107461 0 0 2.35605e+54 2.36636e+54 2.40427e+54 0 0 4.06681e+48 0 4.64348e+42 0 0 0
0.0124094 0 0 1.88879e+54 1.89594e+54 1.91595e+54 0 0 4.6958e+48 0 4.64348e+42 0 0 0
0.0143301 0 0 1.50752e+54 1.51247e+54 1.52295e+54 0 0 5.42199e+48 0 4.64348e+42 0 0 0
0.0165482 0 0 1.19872e+54 1.20212e+54 1.20758e+54 0 0 6.26038e+48 0 4.64348e+42 0 0 0
0.0191095 0 0 9.50059e+53 9.52394e+53 9.55214e+53 0 0 7.22825e+48 0 4.64348e+42 0 0 0
0.0220673 0 0 7.50779e+53 7.52377e+53 7.53825e+53 0 0 8.34555e+48 0 4.64348e+42 0 0 0
0.025483 0 0 5.91711e+53 5.92802e+53 5.93542e+53 0 0 9.63529e+48 0 4.64348e+42 0 0 0
0.0294273 0 0 4.65183e+53 4.65925e+53 4.66301e+53 0 0 1.1124e+49 0 4.64348e+42 0 0 0
0.0339821 0 0 3.6485e+53 3.65354e+53 3.65544e+53 0 0 1.28422e+49 0 4.64348e+42 0 0 0
0.0392419 0 0 2.85513e+53 2.85854e+53 2.8595e+53 0 0 1.48252e+49 0 4.64348e+42 0 0 0
0.0453158 8.01573e-255 8.01573e-255 2.22943e+53 2.23174e+53 2.23222e+53 0 0 1.71136e+49 3.93431e-257 4.64348e+42 0 0 0
0.0523299 1.1904e-174 1.1904e-174 1.73718e+53 1.73874e+53 1.73898e+53 0 0 1.9754e+49 6.49333e-177 4.64348e+42 0 0 0
0.0604296 1.96922e-115 1.96922e-115 1.35083e+53 1.35188e+53 1.352e+53 0 0 2.28004e+49 1.19622e-117 4.64348e+42 0 0 0
0.0697831 1.06297e-71 1.06297e-71 1.04829e+53 1.04899e+53 1.04905e+53 0 0 2.63145e+49 7.20544e-74 4.64348e+42 0 0 0
