-90.0; 100
-78.34565163833457; 99.67479674796746
-58.34565163833457; 99.67479674796746
-44.25966986942596; 99.34959349593494
-41.3229859571323; 93.17073170731706
-38.10298102981031; 85.69105691056909
-34.26213353042621; 79.18699186991867
-25.309189455530912; 70.08130081300811
-18.388765705838864; 66.82926829268291
-9.660014781965998; 62.92682926829268
-2.14338507021435; 59.02439024390242
7.489529440748953; 54.79674796747966
21.350086228135012; 49.593495934959336
40.298102981029814; 40.162601626016254
47.496920423749714; 35.28455284552845
54.0650406504065; 28.78048780487805
59.39147573293917; 20.325203252032523
62.88494703128853; 10.894308943089413
65.75757575757578; 0.48780487804876316
74.54052722345409; 0.16260162601625439
83.63143631436316; 0.16260162601625439
90; 0
