# Observed by B. Schmidt
# Reduced by K. Auchettl
# On 31/10/2024, 23:47:56
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3639.47	1.1307e+01	3.6077e+00
3640.25	9.3745e+00	3.5466e+00
3641.02	1.0979e+01	3.5566e+00
3641.80	1.1748e+01	3.5025e+00
3642.57	1.8829e+01	3.4679e+00
3643.35	1.1497e+01	3.4889e+00
3644.12	1.3191e+01	3.6423e+00
3644.90	1.2390e+01	3.6120e+00
3645.67	1.0000e+01	3.5703e+00
3646.45	7.6900e+00	3.4641e+00
3647.22	1.2723e+01	3.4173e+00
3648.00	9.4759e+00	3.4016e+00
3648.77	1.3887e+01	3.4350e+00
3649.55	1.2822e+01	3.4695e+00
3650.32	1.6699e+01	3.4417e+00
3651.10	1.6890e+01	3.3948e+00
3651.87	1.0309e+01	3.3600e+00
3652.65	8.4876e+00	3.3832e+00
3653.42	1.3490e+01	3.3821e+00
3654.20	1.0775e+01	3.3069e+00
3654.97	8.1381e+00	3.2478e+00
3655.75	7.4906e+00	3.2872e+00
3656.52	1.4034e+01	3.2466e+00
3657.29	8.4161e+00	3.2236e+00
3658.07	7.0755e+00	3.2580e+00
3658.84	9.6345e+00	3.2400e+00
3659.62	1.5608e+01	3.1925e+00
3660.39	1.2970e+01	3.1920e+00
3661.17	1.1012e+01	3.1611e+00
3661.94	1.2676e+01	3.1610e+00
3662.72	1.5902e+01	3.1833e+00
3663.49	7.6013e+00	3.1987e+00
3664.27	1.1127e+01	3.1593e+00
3665.04	1.0834e+01	3.0822e+00
3665.82	9.8727e+00	3.0862e+00
3666.59	1.6192e+01	3.0795e+00
3667.37	2.1376e+01	3.0707e+00
3668.14	1.7659e+01	3.0382e+00
3668.92	1.1328e+01	3.0200e+00
3669.69	1.1061e+01	3.0481e+00
3670.47	1.0764e+01	3.1001e+00
3671.24	1.0416e+01	3.1193e+00
3672.02	3.5598e+00	3.0542e+00
3672.79	9.5176e+00	3.0206e+00
3673.57	1.0397e+01	3.0213e+00
3674.34	8.1850e+00	2.9920e+00
3675.12	6.1730e+00	2.9881e+00
3675.89	5.1344e+00	2.9841e+00
3676.67	6.1563e+00	2.9649e+00
3677.44	7.8625e+00	2.9761e+00
3678.22	1.3210e+01	2.9538e+00
3678.99	1.4044e+01	2.9747e+00
3679.77	8.5808e+00	2.9999e+00
3680.54	1.5973e+01	2.9889e+00
3681.32	1.3180e+01	2.9264e+00
3682.09	1.7261e+01	2.9034e+00
3682.87	9.1363e+00	2.8849e+00
3683.64	3.4006e+00	2.8686e+00
3684.41	4.6960e+00	2.8757e+00
3685.19	6.1248e+00	2.8535e+00
3685.96	1.2177e+01	2.8367e+00
3686.74	1.2351e+01	2.8493e+00
3687.51	5.7388e+00	2.8256e+00
3688.29	1.5722e+01	2.8320e+00
3689.06	7.4637e+00	2.8158e+00
3689.84	1.0488e+01	2.7850e+00
3690.61	1.0551e+01	2.7945e+00
3691.39	1.0651e+01	2.7391e+00
3692.16	1.0753e+01	2.7195e+00
3692.94	1.0441e+01	2.7051e+00
3693.71	7.5153e+00	2.7061e+00
3694.49	5.3092e+00	2.6864e+00
3695.26	1.0172e+01	2.6987e+00
3696.04	9.4742e+00	2.7124e+00
3696.81	1.0977e+01	2.7014e+00
3697.59	6.4231e+00	2.6720e+00
3698.36	1.6913e+01	2.6530e+00
3699.14	1.7651e+01	2.6588e+00
3699.91	9.3250e+00	2.6371e+00
3700.69	7.9123e+00	2.6157e+00
3701.46	6.7138e+00	2.6085e+00
3702.24	1.0134e+01	2.6215e+00
3703.01	1.4571e+01	2.6348e+00
3703.79	1.1778e+01	2.6011e+00
3704.56	1.0586e+01	2.5619e+00
3705.34	1.1853e+01	2.5651e+00
3706.11	8.9081e+00	2.5738e+00
3706.89	1.4466e+01	2.5717e+00
3707.66	1.6150e+01	2.5320e+00
3708.44	1.3408e+01	2.5233e+00
3709.21	1.1801e+01	2.5187e+00
3709.98	9.5689e+00	2.5032e+00
3710.76	8.0207e+00	2.4748e+00
3711.53	1.3240e+01	2.4929e+00
3712.31	9.7442e+00	2.4818e+00
3713.08	8.6167e+00	2.4708e+00
3713.86	1.8363e+01	2.4922e+00
3714.63	9.9481e+00	2.4581e+00
3715.41	1.1345e+01	2.4293e+00
3716.18	5.3792e+00	2.4264e+00
3716.96	8.7778e+00	2.4425e+00
3717.73	9.5698e+00	2.4416e+00
3718.51	1.1258e+01	2.4267e+00
3719.28	1.4271e+01	2.4237e+00
3720.06	1.1907e+01	2.4149e+00
3720.83	1.2419e+01	2.4037e+00
3721.61	1.5003e+01	2.3978e+00
3722.38	1.0922e+01	2.3860e+00
3723.16	9.6807e+00	2.3847e+00
3723.93	1.2157e+01	2.3906e+00
3724.71	5.0671e+00	2.3696e+00
3725.48	5.8273e+00	2.3550e+00
3726.26	8.4869e+00	2.3638e+00
3727.03	1.1679e+01	2.3633e+00
3727.81	9.5610e+00	2.3286e+00
3728.58	7.1912e+00	2.3101e+00
