"Obj. ID","IAU name","Internal name/s","RA","DEC","Obj. Type","Redshift","Host name","Host redshift","Contrubuting group","Public","Associated groups","End prop. period","Spec. no.","LCs/Phot. no.","Discovery date","Peak-light date","Bibcode","Multi-type","Type-unclear","Remarks","Created by","Creation date","Modified by","Last-modified date"
"17458","SN 2020aeuv","PS21jn, ATLAS21cjj","203.928208","13.332108","SN IIn","","","","TNS","Y","TNS","","1","0/0","","","","N","N","","Dr Steve Schulze","2021-01-25 09:29:32","Dr Steve Schulze","2021-01-25 10:05:06"
"17027","SN 2020acct","ZTF20acwobku","146.2335827","31.0960462","SN IIn","0.035","","","TNS, NOT-ZTF","Y","NOT-ZTF, TNS","","1","0/0","","","","N","N","","TNS_Bot1","2020-12-12 02:05:11","TNS_Bot1","2020-12-12 02:05:11"
"17402","SN 2020abku","ATLAS20birx, Gaia20ftf","210.2135384","-0.1857629","SN IIn","0.0817","","","TNS","Y","TNS","2021-01-18","2","0/0","","","","N","N","ZTF20acusylb is related to ZTF programs: Redshift Completeness Factor, Superluminous Supernovae II.","WIS_ZTF_Bot","2021-01-18 08:38:59","WIS_ZTF_Bot","2021-01-18 08:46:24"
"22136","SN 2020abhx","PS21cmh, ATLAS20bgkf","171.80729783","-0.767538676633","SN IIn","0.065","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2022-11-24 15:05:10","TNS_Bot1","2022-11-24 15:05:10"
"26423","SN 2020aagi","ZTF20acptbqy","52.2929841","-22.0212082","SN IIn","0.03489","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2024-09-20 19:10:05","TNS_Bot1","2024-09-20 19:10:05"
"17068","SN 2020aafb","PS20lyy, ATLAS20bgln, ZTF20acqqdkl","27.8705980981","22.8289178704","SN IIn","0.078","SDSS J015129.00+224947.3","0.079","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2020-12-17 03:05:06","TNS_Bot1","2020-12-17 03:05:06"
"16987","SN 2020zos","ATLAS20bgvg, PS20lax, ZTF20acqgklx","76.6337166148","7.76012848166","SN IIn","0.142","WISEA J050632.07+074535.3","","TNS, ZTF","Y","TNS, ZTF","","1","0/0","","","","N","N","","TNS_Bot1","2020-12-09 03:05:07","Dr Ofer Yaron","2021-12-24 07:58:28"
"16830","SN 2020zen","ATLAS20bfgz, PS20lko","47.0245085714","23.0404842857","SN IIn","0.034","","","TNS","Y","TNS","","2","0/0","","","","N","N","","TNS_Bot1","2020-11-14 13:05:03","TNS_Bot1","2020-11-14 13:05:03"
"17071","SN 2020ywx","ZTF20acnvniw, ATLAS20bewg","178.3592875","10.896475","SN IIn","0.0217","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","16","0/0","","","","N","N","","WIS_Bot1","2020-12-17 09:48:48","WIS_Bot1","2020-12-18 17:15:03"
"16900","SN 2020yrn","Gaia20fdx, PS20kxv, ATLAS20bfcx, ZTF20acoawtj","333.23358333333334","12.808588888888888","SN IIn","0.123","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N"," [ following update_iau_on_wis: prefix updated to SN ]","WIS_Bot1","2020-11-22 10:48:27","Dr Ofer Yaron","2021-05-19 09:55:53"
